test_id,number,title,group,oracle,candidate,primary_classification,reason_code
0139,139,syn_subscripts.at:98: 139. Subscript bounds with OCCURS DEPENDING ON,syn_subscripts.at:98,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0140,140,syn_subscripts.at:125: 140. Subscripted item requires OCCURS clause,syn_subscripts.at:125,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0141,141,syn_subscripts.at:151: 141. Number of subscripts,syn_subscripts.at:151,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0142,142,syn_subscripts.at:195: 142. SET SSRANGE syntax,syn_subscripts.at:195,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0143,143,syn_occurs.at:29: 143. OCCURS with level 01 and 77,syn_occurs.at:29,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -std=cobol2014 prog.cob
0144,144,syn_occurs.at:84: 144. OCCURS with level 66,syn_occurs.at:84,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0145,145,syn_occurs.at:103: 145. OCCURS with level 78,syn_occurs.at:103,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0146,146,syn_occurs.at:121: 146. OCCURS with level 88,syn_occurs.at:121,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0147,147,syn_occurs.at:143: 147. OCCURS with variable-occurrence data item,syn_occurs.at:143,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0148,148,syn_occurs.at:248: 148. OCCURS UNBOUNDED,syn_occurs.at:248,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0149,149,syn_occurs.at:359: 149. OCCURS data-items for INDEXED and KEY,syn_occurs.at:359,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0150,150,syn_occurs.at:399: 150. Nested OCCURS clause,syn_occurs.at:399,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0151,151,syn_occurs.at:436: 151. OCCURS DEPENDING with wrong size,syn_occurs.at:436,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0152,152,syn_occurs.at:475: 152. OCCURS DEPENDING followed by another field,syn_occurs.at:475,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0153,153,syn_occurs.at:517: 153. OCCURS with unmatched DEPENDING / TO phrases,syn_occurs.at:517,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -std=cobol2014 prog.cob
0154,154,syn_occurs.at:560: 154. OCCURS INDEXED before KEY,syn_occurs.at:560,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0155,155,syn_occurs.at:598: 155. OCCURS size check,syn_occurs.at:598,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob 2>&1 | \
0156,156,syn_redefines.at:28: 156. REDEFINES: not following entry-name,syn_redefines.at:28,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -ffree-redefines-position=error prog.cob
0157,157,syn_redefines.at:53: 157. REDEFINES: level 02 by 01,syn_redefines.at:53,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0158,158,syn_redefines.at:74: 158. REDEFINES: level 03 by 02,syn_redefines.at:74,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0159,159,syn_redefines.at:96: 159. REDEFINES: level 66,syn_redefines.at:96,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0160,160,syn_redefines.at:118: 160. REDEFINES: level 88,syn_redefines.at:118,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0161,161,syn_redefines.at:146: 161. REDEFINES: lower level number,syn_redefines.at:146,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0162,162,syn_redefines.at:172: 162. REDEFINES: with OCCURS,syn_redefines.at:172,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0163,163,syn_redefines.at:196: 163. REDEFINES: with subscript,syn_redefines.at:196,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0164,164,syn_redefines.at:219: 164. REDEFINES: with variable occurrence,syn_redefines.at:219,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0165,165,syn_redefines.at:254: 165. REDEFINES: with qualification,syn_redefines.at:254,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0166,166,syn_redefines.at:280: 166. REDEFINES: multiple redefinition,syn_redefines.at:280,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0167,167,syn_redefines.at:308: 167. REDEFINES: size exceeds,syn_redefines.at:308,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COBC -fdiagnostics-plain-output -Wextra prog.cob
0168,168,syn_redefines.at:359: 168. REDEFINES: with VALUE,syn_redefines.at:359,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0169,169,syn_redefines.at:392: 169. REDEFINES: with intervention,syn_redefines.at:392,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0170,170,REDEFINES: within REDEFINES,syn_redefines.at:424,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0171,171,syn_redefines.at:467: 171. REDEFINES: for ANY LENGTH item,syn_redefines.at:467,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0172,172,syn_redefines.at:500: 172. REDEFINES: non-referenced ambiguous item,syn_redefines.at:500,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0173,173,syn_value.at:28: 173. bad VALUES / VALUES ARE in format-1,syn_value.at:28,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0174,174,syn_value.at:76: 174. OCCURS too many VALUEs,syn_value.at:76,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0175,175,syn_value.at:162: 175. Numeric item (integer),syn_value.at:162,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0176,176,syn_value.at:189: 176. Numeric item (non-integer),syn_value.at:189,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0177,177,syn_value.at:213: 177. Numeric item with picture P,syn_value.at:213,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0178,178,syn_value.at:245: 178. Signed numeric literal,syn_value.at:245,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0179,179,syn_value.at:271: 179. Alphabetic item,syn_value.at:271,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0180,180,syn_value.at:299: 180. Alphanumeric item,syn_value.at:299,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0181,181,syn_value.at:325: 181. Alphanumeric group item,syn_value.at:325,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0182,182,syn_value.at:352: 182. National item,syn_value.at:352,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -Wno-unfinished prog.cob
0183,183,syn_value.at:389: 183. Numeric-edited item,syn_value.at:389,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0184,184,syn_value.at:425: 184. Alphanumeric-edited item,syn_value.at:425,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0185,185,syn_value.at:494: 185. Implicit picture from value,syn_value.at:494,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -frelax-syntax-checks prog.cob
0186,186,syn_file.at:23: 186. Missing SELECT,syn_file.at:23,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0187,187,syn_file.at:50: 187. Duplicated SELECT,syn_file.at:50,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0188,188,syn_file.at:82: 188. Missing FD,syn_file.at:82,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0189,189,syn_file.at:108: 189. Duplicated FD,syn_file.at:108,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0190,190,ASSIGN to device-name,syn_file.at:137,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0191,191,ASSIGN to printer-name,syn_file.at:204,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0192,192,ASSIGN to lsq-device-name,syn_file.at:271,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0193,193,syn_file.at:326: 193. ASSIGN to variable,syn_file.at:326,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -fassign-variable=warning -fassign-using-variable=warning -fassign-ext-dyn=warning -fassign-disk-from=warning prog.cob
0194,194,syn_file.at:431: 194. SELECT without ASSIGN,syn_file.at:431,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0195,195,syn_file.at:459: 195. START on SEQUENTIAL file,syn_file.at:459,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0196,196,syn_file.at:496: 196. OPEN SEQUENTIAL file REVERSED,syn_file.at:496,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0197,197,syn_file.at:544: 197. OPEN SEQUENTIAL file NO REWIND,syn_file.at:544,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0198,198,valid key items,syn_file.at:583,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0199,199,syn_file.at:633: 199. INDEXED file invalid key items,syn_file.at:633,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0200,200,syn_file.at:697: 200. variable record length,syn_file.at:697,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0201,201,syn_file.at:808: 201. variable record length DEPENDING item,syn_file.at:808,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0202,202,syn_file.at:910: 202. DECLARATIVES invalid procedure reference (1),syn_file.at:910,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -Wno-dialect -Wno-goto-different-section prog.cob
0203,203,syn_file.at:999: 203. DECLARATIVES invalid procedure reference (2),syn_file.at:999,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0204,204,EXTERNAL file,syn_file.at:1040,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0205,205,syn_file.at:1068: 205. RECORDING MODE,syn_file.at:1068,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0206,206,syn_file.at:1097: 206. CODE-SET clause,syn_file.at:1097,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0207,207,syn_file.at:1147: 207. CODE-SET FOR clause,syn_file.at:1147,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0208,208,syn_file.at:1180: 208. WRITE / REWRITE FROM clause and FILE,syn_file.at:1180,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0209,209,syn_file.at:1241: 209. Clauses following invalid ACCESS clause,syn_file.at:1241,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0210,210,syn_file.at:1265: 210. RELATIVE KEY type validation,syn_file.at:1265,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0211,211,syn_file.at:1325: 211. Mismatched KEY clause,syn_file.at:1325,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0212,212,syn_file.at:1352: 212. RECORD DELIMITER,syn_file.at:1352,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -frecord-delim-with-fixed-recs=warning prog.cob
0213,213,syn_file.at:1460: 213. FILE STATUS,syn_file.at:1460,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -fodoslide prog.cob
0214,214,syn_file.at:1557: 214. VSAM status,syn_file.at:1557,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0215,215,syn_file.at:1603: 215. INDEXED file PASSWORD clause,syn_file.at:1603,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0216,216,syn_file.at:1654: 216. RECORD clause equal limits,syn_file.at:1654,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -Wadditional prog.cob
0217,217,syn_file.at:1694: 217. FILE ... FROM literal,syn_file.at:1694,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0218,218,syn_file.at:1753: 218. WRITE / REWRITE on REPORT files,syn_file.at:1753,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0219,219,syn_file.at:1790: 219. SELECT without fd-name,syn_file.at:1790,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0220,220,syn_file.at:1811: 220. Undeclared FILE-ID variable,syn_file.at:1811,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -Wimplicit-define prog.cob
0221,221,syn_file.at:1836: 221. ASSIGN external-name matching filename,syn_file.at:1836,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -fassign-clause=external prog.cob
0222,222,syn_file.at:1864: 222. Undeclared ASSIGN variable,syn_file.at:1864,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -Wimplicit-define prog.cob
0223,223,syn_file.at:1943: 223. ACCESS RANDOM with ORG SEQUENTIAL,syn_file.at:1943,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0224,224,ALTERNATE RECORD KEY SUPPRESS WHEN,syn_file.at:1970,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0225,225,RECORD definition with SOURCE IS / =,syn_file.at:2015,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0226,226,syn_file.at:2066: 226. ALTERNATE RECORD definition WITH NO DUPLICATES,syn_file.at:2066,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0227,227,syn_file.at:2096: 227. ALTERNATE RECORD definition omitting RECORD,syn_file.at:2096,ORACLE_XFAIL,expected-failure,ORACLE_XFAIL,both sides expected-failure (suite-marked)
0228,228,syn_file.at:2125: 228. SELECT/OPEN syntax extensions,syn_file.at:2125,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0229,229,GLOBAL FD nested progam,syn_file.at:2220,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0230,230,syn_file.at:2258: 230. Invalid file name in SELECT,syn_file.at:2258,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0231,231,syn_reportwriter.at:23: 231. REPORT error/warning,syn_reportwriter.at:23,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0232,232,syn_reportwriter.at:124: 232. REPORT not positive integers in COL / LINE PLUS,syn_reportwriter.at:124,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0233,233,syn_reportwriter.at:177: 233. Missing PICTURE for SOURCE,syn_reportwriter.at:177,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0234,234,syn_reportwriter.at:218: 234. Missing DETAIL line,syn_reportwriter.at:218,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0235,235,syn_reportwriter.at:261: 235. REPORT LINE PLUS ZERO,syn_reportwriter.at:261,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0236,236,syn_reportwriter.at:311: 236. Incorrect REPORT NAME,syn_reportwriter.at:311,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -std=mf-strict prog.cob
0237,237,syn_reportwriter.at:428: 237. REPORT with PLUS RIGHT/CENTER,syn_reportwriter.at:428,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0238,238,syn_reportwriter.at:521: 238. PAGE LIMITS clause,syn_reportwriter.at:521,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0239,239,syn_reportwriter.at:556: 239. Report FD without period,syn_reportwriter.at:556,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0240,240,REPORT with unreferenced control field,syn_reportwriter.at:598,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0241,241,syn_reportwriter.at:626: 241. Incorrect USAGE clause,syn_reportwriter.at:626,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0242,242,syn_refmod.at:26: 242. valid reference-modification,syn_refmod.at:26,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE -fdiagnostics-show-option prog.cob
0243,243,syn_refmod.at:55: 243. invalid reference-modification,syn_refmod.at:55,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE prog.cob
0244,244,syn_refmod.at:79: 244. Static out of bounds,syn_refmod.at:79,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0245,245,syn_refmod.at:123: 245. constant-folding out of bounds,syn_refmod.at:123,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -fdiagnostics-show-option -Wno-constant-numlit-expression prog.cob
0246,246,no static bound check for ANY LENGTH,syn_refmod.at:159,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0247,247,syn_misc.at:23: 247. ambiguous AND/OR,syn_misc.at:23,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -Wno-constant-numlit-expression prog.cob
0248,248,syn_misc.at:54: 248. warn constant expressions,syn_misc.at:54,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -fdiagnostics-show-option -w -Wconstant-expression prog.cob
0249,249,syn_misc.at:120: 249. warn literal size,syn_misc.at:120,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0250,250,syn_misc.at:388: 250. warn literal size in constant expr. (level 88),syn_misc.at:388,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -fdiagnostics-show-option prog.cob
